,AVG-W2V_aimed_sentence,AVG-W2V_aimed_field,AVG-W2V_similarity,stud_field,stud_sentence,IDStud,IDClass,Category,Accuracy_score,Code,Fieldname
216,People get used to luxury,Field3_en,0.2735101580619812,1,Man hunted earlier,2I6FH3B,H3B,Geld,0,c,1
217,Money does not gellukig long time,Field4_en,0.5780153870582581,1,Lots of money,32I3FH3E,H3E,Geld,0,c,1
218,Money does not gellukig long time,Field4_en,0.6688929200172424,1,you have lots of money,3I2O3A3,3A3,Geld,0,c,1
219,Money does not gellukig long time,Field4_en,0.6399520039558411,1,people get quick and easy money,4I2O3G2,3G2,Geld,0,c,1
220,Money does not gellukig long time,Field4_en,0.7175778150558472,1,People often want money,5I3OG3,G3,Geld,0,c,1
221,Money does not gellukig long time,Field4_en,0.6784452795982361,1,you win the lottery so much money,5I5F3A3,3A3,Geld,0,c,1
222,Money does not gellukig long time,Field4_en,0.47982317209243774,1,Lotto winners have a lot of money,5I6FH3D,H3D,Geld,0,c,1
223,People should not be distracted for too long risk,Field1_en,0.6318051815032959,1,People who are happy,8I1FA3,A3,Geld,0,c,1
224,Money does not gellukig long time,Field4_en,0.5193425416946411,1,long anyway to africa,8I2FV3D,V3D,Geld,0,c,1
225,Money does not gellukig long time,Field4_en,0.49938228726387024,1,difficulties with money,8I3F2VB,2VB,Geld,0,c,1
226,Money does not gellukig long time,Field4_en,0.47982317209243774,1,Lotto winners have a lot of money,8I5F3A1,3A1,Geld,0,c,1
227,People should not be distracted for too long risk,Field1_en,0.7330197691917419,1,"People who have something to get used to it quickly (money, alcohol)",8I6FH3E,H3E,Geld,0,c,1
228,People should not be distracted for too long risk,Field1_en,0.4451870620250702,1,they win the lottery,9I1FHC3,HC3,Geld,0,c,1
229,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.5843039155006409,1,Sea bass at the coast in America,1I4O3GA1,3GA1,Metro,5,g,1
230,Artificial reef constructed,Field2_en,0.8046889901161194,1,artificial reef arise,11I6F2VB,2VB,Metro,3,g,1
231,Artificial reef constructed,Field2_en,0.7434252500534058,1,word applied to an artificial coral reef,20I1FA3A,A3A,Metro,3,g,1
232,Artificial reef constructed,Field2_en,1.0000001192092896,1,artificial reef constructed,26I6FA3A,A3A,Metro,3,g,1
233,More plankton and marine fauna,Field3_en,0.551750123500824,1,art moderate reefs,5I1FH3A,H3A,Metro,3,g,1
234,Waste need not be processed in some way,Field1_en,0.611574649810791,1,Metro's waste no more worries,11I1F3G2,3G2,Metro,2,g,1
235,Waste need not be processed in some way,Field1_en,0.9948329329490662,1,the waste need not be processed in some way,11I2F3TT1,3TT1,Metro,2,g,1
236,Waste need not be processed in some way,Field1_en,0.9182381629943848,1,"otherwise, the waste does not need to be processed",11I2FH3B,H3B,Metro,2,g,1
237,Waste need not be processed in some way,Field1_en,0.8735759258270264,1,The waste does not have anywhere else to be processed,11I3F3GA1,3GA1,Metro,2,g,1
238,Waste need not be processed in some way,Field1_en,0.762187123298645,1,red subway cars need not be processed in a different way,11I3F3VA,3VA,Metro,2,g,1
239,Waste need not be processed in some way,Field1_en,0.6925457119941711,1,the red cars need not be differently conceived,11I3FHC3,HC3,Metro,2,g,1
240,Waste need not be processed in some way,Field1_en,0.6174628734588623,1,No further processing been required for wagons,11I5FG3,G3,Metro,2,g,1
241,Waste need not be processed in some way,Field1_en,0.951827883720398,1,the waste need not be processed,11I6FH3E,H3E,Metro,2,g,1
242,Waste need not be processed in some way,Field1_en,0.8323571681976318,1,waste does not need to be incinerated,12I4FHC3,HC3,Metro,2,g,1
243,Waste need not be processed in some way,Field1_en,0.7747597694396973,1,Do not waste from underground elsewhere,14I4F3G2,3G2,Metro,2,g,1
244,Waste need not be processed in some way,Field1_en,0.8376136422157288,1,Hoeft the waste to be processed,14I4FG3,G3,Metro,2,g,1
245,Waste need not be processed in some way,Field1_en,0.6119860410690308,1,Do not otherwise be destroyed subway cars,14I5F3AB,3AB,Metro,2,g,1
246,Waste need not be processed in some way,Field1_en,0.8329669237136841,1,they did not process in a different way the waste,15I3F3A3,3A3,Metro,2,g,1
247,Waste need not be processed in some way,Field1_en,0.8128514885902405,1,they do not need to be disposed of,17I1F3GA1,3GA1,Metro,2,g,1
248,Waste need not be processed in some way,Field1_en,0.7708953619003296,1,Subway cars waste does not need to be cleaned up,17I3F3AB,3AB,Metro,2,g,1
249,Waste need not be processed in some way,Field1_en,0.7706232666969299,1,not to process waste,18I4F3GA1,3GA1,Metro,2,g,1
250,Waste need not be processed in some way,Field1_en,0.7651945948600769,1,waste subways need not be dumped,19I4F3GA1,3GA1,Metro,2,g,1
251,Waste need not be processed in some way,Field1_en,0.7827802896499634,1,all the waste did not have anywhere else,19I5F3AB,3AB,Metro,2,g,1
252,Waste need not be processed in some way,Field1_en,0.7236724495887756,1,"they did, they do not break down into waste",20I4O3A1,3A1,Metro,2,g,1
253,Waste need not be processed in some way,Field1_en,0.8132561445236206,1,"Therefore, men from the cars (and they do not need to waste to find a solution)",20I6FG3,G3,Metro,2,g,1
254,Waste need not be processed in some way,Field1_en,0.8522167205810547,1,the waste of the subway cars do not need to be processed,23I2FH3B,H3B,Metro,2,g,1
255,Waste need not be processed in some way,Field1_en,0.6473578810691833,1,do not be demolished and cleaned up,25I5F3A1,3A1,Metro,2,g,1
256,Waste need not be processed in some way,Field1_en,0.8981707692146301,1,they need not be brought more to the waste processing hold,26I1FV3D,V3D,Metro,2,g,1
257,Waste need not be processed in some way,Field1_en,0.8631879091262817,1,so they do not have to process the waste,27I6F3G2,3G2,Metro,2,g,1
258,Waste need not be processed in some way,Field1_en,0.7349814772605896,1,they do not work the way,2I3O2VB,2VB,Metro,2,g,1
259,Waste need not be processed in some way,Field1_en,0.7603908181190491,1,the waste to be nowhere else geloost,2I5O3TT1,3TT1,Metro,2,g,1
260,Waste need not be processed in some way,Field1_en,0.9948329329490662,1,the waste need not be processed in some way,4I2O3G2,3G2,Metro,2,g,1
261,Waste need not be processed in some way,Field1_en,0.857243537902832,1,do this 'waste' not to be processed in a different way,4I3O3VA,3VA,Metro,2,g,1
262,Waste need not be processed in some way,Field1_en,0.8878396153450012,1,they need not be processed in a different way,5I1OH3B,H3B,Metro,2,g,1
263,Waste need not be processed in some way,Field1_en,0.8864157795906067,1,did not have to be processed in some way,5I2F3TT1,3TT1,Metro,2,g,1
264,Waste need not be processed in some way,Field1_en,0.6436033844947815,1,Do not you clean up,8I1FA3,A3,Metro,2,g,1
265,Waste need not be processed in some way,Field1_en,0.7519664168357849,1,Excess dirt does not need to be cleaned up,8I3FG3,G3,Metro,2,g,1
266,Waste need not be processed in some way,Field1_en,0.9206059575080872,1,they do not need to be processed no further waste,8I5F3TT1,3TT1,Metro,2,g,1
267,Waste need not be processed in some way,Field1_en,0.7277863025665283,1,they do not have to clean up the,8I5FH3C,H3C,Metro,2,g,1
268,Waste need not be processed in some way,Field1_en,0.6590620279312134,1,They do this not to break down and / or clean up,8I6FH3E,H3E,Metro,2,g,1
269,Waste need not be processed in some way,Field1_en,0.3277520537376404,1,more reliable \ 'EBF,10I2FHC3,HC3,Metro,0,c,1
270,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.4328075051307678,1,reli \ 'EBF in sea bed,11I5FH3A,H3A,Metro,0,c,1
271,Waste need not be processed in some way,Field1_en,0.5397933125495911,1,NY has less waste,11I6FV3D,V3D,Metro,0,c,1
272,Artificial reef constructed,Field2_en,0.3796882629394531,1,little relief seabed,13I5FHC3,HC3,Metro,0,c,1
273,Waste need not be processed in some way,Field1_en,0.6348952054977417,1,less waste,14I5F3TT1,3TT1,Metro,0,c,1
274,Waste need not be processed in some way,Field1_en,0.6502552628517151,1,no concerns about waste,16I1F3G2,3G2,Metro,0,c,1
275,Waste need not be processed in some way,Field1_en,0.6637540459632874,1,No materials to be used more,17I1F3VA,3VA,Metro,0,c,1
276,Waste need not be processed in some way,Field1_en,0.35737282037734985,1,more zeerif,17I2F3TT1,3TT1,Metro,0,c,1
277,Waste need not be processed in some way,Field1_en,0.6558444499969482,1,Was like all the waste dumped in 1x,17I2FH3D,H3D,Metro,0,c,1
278,Waste need not be processed in some way,Field1_en,0.6721179485321045,1,place for the waste of the cars.,17I5FH3E,H3E,Metro,0,c,1
279,Waste need not be processed in some way,Field1_en,0.6654050946235657,1,less hazardous waste on land not inemende space,17I6F2VB,2VB,Metro,0,c,1
280,Waste need not be processed in some way,Field1_en,0.4849070906639099,1,nowhere else to destroy or throw away,20I2F3VA,3VA,Metro,0,c,1
281,More plankton and marine fauna,Field3_en,0.37798336148262024,1,pollution,20I2FV3D,V3D,Metro,0,c,1
282,Artificial reef constructed,Field2_en,0.657474160194397,1,Type of coral reef,20I3FH3C,H3C,Metro,0,c,1
283,More plankton and marine fauna,Field3_en,0.4457171559333801,1,Larger surface on the ocean floor,20I5F3AB,3AB,Metro,0,c,1
284,Artificial reef constructed,Field2_en,0.6326020956039429,1,a reef in the sea,20I5FH3B,H3B,Metro,0,c,1
285,Artificial reef constructed,Field2_en,0.6042097210884094,1,irregular reef,20I5FH3E,H3E,Metro,0,c,1
286,Artificial reef constructed,Field2_en,0.8097907304763794,1,A nice artificial reef,23I2FH3C,H3C,Metro,0,c,1
287,Waste need not be processed in some way,Field1_en,0.5018153190612793,1,Gene waste money for destruction,26I2FH3D,H3D,Metro,0,c,1
288,Artificial reef constructed,Field2_en,0.11585748195648193,1,Redbirds named,26I3FG3,G3,Metro,0,c,1
289,Waste need not be processed in some way,Field1_en,0.42904746532440186,1,the soil is shallower,2I6F3A1,3A1,Metro,0,c,1
290,Waste need not be processed in some way,Field1_en,0.0,1,redbirds gememd,3I2O3A3,3A3,Metro,0,c,1
291,Waste need not be processed in some way,Field1_en,0.6240357756614685,1,The sea is less deep. Waste.,5I3OG3,G3,Metro,0,c,1
292,Waste need not be processed in some way,Field1_en,0.696058988571167,1,it need not be demolished on the land,5I3OV3D,V3D,Metro,0,c,1
293,Waste need not be processed in some way,Field1_en,0.4916996657848358,1,there is no more red subway car,5I5F3A3,3A3,Metro,0,c,1
294,Waste need not be processed in some way,Field1_en,0.728320837020874,1,we are rid of waste,7I5F3VA,3VA,Metro,0,c,1
295,"More fish (such as mackerel, grouper, sea fishing) aangetroken",Field4_en,0.38483044505119324,1,many subway cars under the sea,8I1FH3B,H3B,Metro,0,c,1
296,Waste need not be processed in some way,Field1_en,0.6602845191955566,1,no waste,8I2O3AB,3AB,Metro,0,c,1
297,More plankton and marine fauna,Field3_en,0.3369918763637543,1,Sea reacts on,8I3F2VB,2VB,Metro,0,c,1
298,Artificial reef constructed,Field2_en,0.17983782291412354,1,occupies space,8I5F3A1,3A1,Metro,0,c,1
299,Waste need not be processed in some way,Field1_en,0.627365231513977,1,less waste on land,9I3F3A3,3A3,Metro,0,c,1
300,learn to read and play music,Field1_en,0.5782320499420166,1,Music makes you smarter,10I2FHC3,HC3,Muziek,3c,g,1
301,Higher scores on IQ tests,Field4_en,0.5792465209960938,1,Music you get a higher IQ,17I2FH3D,H3D,Muziek,3c,g,1
302,learn to read and play music,Field1_en,0.5782320499420166,1,Music makes you smarter,26I1FV3D,V3D,Muziek,3c,g,1
303,learn to read and play music,Field1_en,0.6378594636917114,1,By playing an instrument or studying v music make you smarter,8I1FA3,A3,Muziek,3c,g,1
304,learn to read and play music,Field1_en,0.5354779362678528,1,Making music makes you smarter,8I3FG3,G3,Muziek,3c,g,1
305,Higher scores on IQ tests,Field4_en,0.5972067713737488,1,"people who play an instrument, according to an IQ test smarter by example. Reading notes",8I6FH3E,H3E,Muziek,3c,g,1
306,Can help bring back old memories,Field3_en,0.4616709351539612,1,more parts of the brain need,2I3O2VB,2VB,Muziek,2,g,1
307,Can help bring back old memories,Field3_en,0.3160828948020935,1,geprikkelt different brain areas such as the hippocampus,9I3F3A3,3A3,Muziek,2,g,1
308,learn to read and play music,Field1_en,0.683617353439331,1,music playing,10I4F3G2,3G2,Muziek,1,g,1
309,learn to read and play music,Field1_en,0.4777655005455017,1,note read,11I1F3G2,3G2,Muziek,1,g,1
310,learn to read and play music,Field1_en,0.796172559261322,1,read music notes and play simultaneously,11I2F3TT1,3TT1,Muziek,1,g,1
311,learn to read and play music,Field1_en,0.5917659997940063,1,sheet music reading is good for your brains,11I2FH3B,H3B,Muziek,1,g,1
312,learn to read and play music,Field1_en,0.5296973586082458,1,Reading notes and then apply,11I4FH3C,H3C,Muziek,1,g,1
313,learn to read and play music,Field1_en,0.4792053997516632,1,You need eg. Reading notes,11I5FG3,G3,Muziek,1,g,1
314,learn to read and play music,Field1_en,0.683617353439331,1,Playing music,11I6F2VB,2VB,Muziek,1,g,1
315,learn to read and play music,Field1_en,0.7419816851615906,1,if you play music,11I6FV3D,V3D,Muziek,1,g,1
316,learn to read and play music,Field1_en,0.6491273045539856,1,By learning to play a musical instrument,12I4FHC3,HC3,Muziek,1,g,1
317,learn to read and play music,Field1_en,0.8310403227806091,1,you learn music,14I3FA3A,A3A,Muziek,1,g,1
318,learn to read and play music,Field1_en,0.5960935354232788,1,music and learning to read music stimulates various brain regions,15I3F3A3,3A3,Muziek,1,g,1
319,learn to read and play music,Field1_en,0.6365281343460083,1,make music,15I3FA3,A3,Muziek,1,g,1
320,learn to read and play music,Field1_en,0.7680638432502747,1,play music,16I1F3G2,3G2,Muziek,1,g,1
321,learn to read and play music,Field1_en,0.7048003077507019,1,you read notes and play simultaneously,17I1F3GA1,3GA1,Muziek,1,g,1
322,learn to read and play music,Field1_en,0.9344747066497803,1,learn to play music,17I3F3AB,3AB,Muziek,1,g,1
323,learn to read and play music,Field1_en,0.6882846355438232,1,if you played a musical instrument and can read notes,17I6F2VB,2VB,Muziek,1,g,1
324,learn to read and play music,Field1_en,0.7466371059417725,1,"If you play music, you need to play and reading notes",17I6FV3D,V3D,Muziek,1,g,1
325,learn to read and play music,Field1_en,0.6617567539215088,1,learning notes and music,18I4F3GA1,3GA1,Muziek,1,g,1
326,learn to read and play music,Field1_en,0.49031561613082886,1,to play an instrument,19I1F3A3,3A3,Muziek,1,g,1
327,learn to read and play music,Field1_en,0.5628765821456909,1,learning musical notes,19I4F3GA1,3GA1,Muziek,1,g,1
328,learn to read and play music,Field1_en,0.7784842848777771,1,For music you have to learn notes,19I5F3AB,3AB,Muziek,1,g,1
329,learn to read and play music,Field1_en,0.8600770831108093,1,if you learn to read music,1I4O3GA1,3GA1,Muziek,1,g,1
330,learn to read and play music,Field1_en,0.7394346594810486,1,music playing or learning,20I1FA3A,A3A,Muziek,1,g,1
331,learn to read and play music,Field1_en,0.7536715865135193,1,when you play music you have to read music and play the right notes,20I2FV3D,V3D,Muziek,1,g,1
332,learn to read and play music,Field1_en,0.6127188205718994,1,reading sheet music,20I3FH3A,H3A,Muziek,1,g,1
333,learn to read and play music,Field1_en,0.5868306756019592,1,by reading sheet music with all the notes and stuff,20I4O3A1,3A1,Muziek,1,g,1
334,learn to read and play music,Field1_en,0.5340604782104492,1,By reading notes and playing instruments,20I5F3AB,3AB,Muziek,1,g,1
335,learn to read and play music,Field1_en,0.8538030982017517,1,with music games you have to learn to read music,23I2FH3B,H3B,Muziek,1,g,1
336,learn to read and play music,Field1_en,0.4062495529651642,1,by playing an instrument,25I5F3A1,3A1,Muziek,1,g,1
337,learn to read and play music,Field1_en,0.5313594937324524,1,Playing a musical instrument,27I6F3G2,3G2,Muziek,1,g,1
338,learn to read and play music,Field1_en,0.7273395657539368,1,You read the notes of music,29I1F3AB,3AB,Muziek,1,g,1
339,Can help bring back old memories,Field3_en,0.5808954238891602,1,notes you should know going in your memory,2I4OH3A,H3A,Muziek,1,g,1
340,learn to read and play music,Field1_en,0.8235266804695129,1,with music notes and you have to learn to read,2I6FH3B,H3B,Muziek,1,g,1
341,learn to read and play music,Field1_en,0.7124298810958862,1,read notes and make music together,3I2O3A3,3A3,Muziek,1,g,1
342,learn to read and play music,Field1_en,0.5235379934310913,1,by reading notes and playing an instrument,4I3O3VA,3VA,Muziek,1,g,1
343,learn to read and play music,Field1_en,0.7211814522743225,1,making music flour can play and read music,5I1OH3B,H3B,Muziek,1,g,1
344,learn to read and play music,Field1_en,0.6938164234161377,1,learning music,5I2F3TT1,3TT1,Muziek,1,g,1
345,learn to read and play music,Field1_en,0.5652417540550232,1,by reading sheet music,5I3OV3D,V3D,Muziek,1,g,1
346,learn to read and play music,Field1_en,0.582688570022583,1,By reading music notes,5I6FH3D,H3D,Muziek,1,g,1
347,learn to read and play music,Field1_en,0.7394346594810486,1,music playing or learning,7I5F3VA,3VA,Muziek,1,g,1
348,learn to read and play music,Field1_en,0.6356142163276672,1,by playing music,8I2FV3D,V3D,Muziek,1,g,1
349,learn to read and play music,Field1_en,0.5507367849349976,1,play alternating notes and memorizing notes,8I2O3AB,3AB,Muziek,1,g,1
